Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	CellType
HOXD4	0.04277180699786275	6.254607124354464	0.2003740496218722	0.841377856738265	0.9361104789517468	-5.943708297323766	glomeruli
GPS1	-0.07271615821005124	6.598659462600391	-0.517334109494735	0.6054558850772853	0.8158317449641447	-5.943841520097022	glomeruli
TM4SF18	0.010274717716000765	5.973765706280369	0.051825823178123696	0.9587156984616334	0.9830646496976819	-5.943911718409477	glomeruli
TIMM13	0.05565076776555822	6.370443660659719	0.31494778175918076	0.7531073888643233	0.8964791821923311	-5.943948135185095	glomeruli
PRPF38B	0.08326165111342314	6.40483688015164	0.4698117510598931	0.6389666653649327	0.8382466928675492	-5.943968097036976	glomeruli
NT5C3B	0.0215917049956761	6.014186834182288	0.11558103700072522	0.9080926958036881	0.9645539194491457	-5.9441232734159	glomeruli
SLC12A4	-0.0975097859783096	6.5439351442719715	-0.5851680843119914	0.5590496237668929	0.7879338899696982	-5.944133164263286	glomeruli
ABR	0.05276046420913743	5.912739920941608	0.2489776595692747	0.8036162397591131	0.9177387145318741	-5.944210537300568	glomeruli
SORBS2	0.0026526215560100487	6.1438309489661425	0.013052398707314887	0.9895981171412372	0.9959544278093464	-5.944225940798375	glomeruli
NTPCR	-0.04972504356267487	6.123409611780407	-0.27939834279226067	0.7802082924654745	0.9071221747065251	-5.944318596746641	glomeruli
PLEKHA5	0.03819687800773624	6.218117814320465	0.21448658593668152	0.8303713437077602	0.9290375805758585	-5.944450327530509	glomeruli
MEGF8	-0.09726830867666791	6.788991944668401	-0.6296664236677318	0.5295828018149538	0.7692276718903759	-5.9444576771607665	glomeruli
INSYN1	-0.052961374927312864	5.916310498563444	-0.2583897607706405	0.7963538179852453	0.9149359959766834	-5.944536149036117	glomeruli
TTC3	-0.08149542522461699	6.486223497632118	-0.43892076440250566	0.6611606373437825	0.849670473402511	-5.944685350196099	glomeruli
MFN2	0.0062404002866311365	6.019295593518394	0.031577026189779166	0.9748387195424092	0.9885410738771645	-5.944724020438634	glomeruli
PEX11B	0.03449391207137284	6.051540026377428	0.1864064970039004	0.8523021290219294	0.9405618740873675	-5.944940247007804	glomeruli
CYBRD1	0.06536297534109957	6.184320384342779	0.3391326397226141	0.7348415089681695	0.8866551139372884	-5.945088407694728	glomeruli
SCP2	-0.09509397008284881	6.9300318932462694	-0.5989188066912512	0.5498588622922416	0.782051664253271	-5.945150036697776	glomeruli
MINK1	0.07764980480342364	6.733562388881752	0.5779435234119082	0.563908321634377	0.7914447374876883	-5.945199368558774	glomeruli
DYNLT1	-0.07721591668492502	6.246975353379163	-0.3586109114092268	0.720238800438487	0.8805842950514517	-5.945348215741464	glomeruli
DDX46	-0.06744258816821218	6.356268612854341	-0.4291113463677143	0.6682727595981595	0.8533106102448189	-5.945404262730166	glomeruli
ZNHIT6	-0.062413617713579464	6.1531527990622	-0.37718401367856386	0.7064096716991468	0.8740893517059096	-5.945613507512642	glomeruli
FAM3C	-0.08990867544115877	6.879539510338078	-0.6378843421507484	0.5242291673966136	0.7649969937166268	-5.9456267021422935	glomeruli
ZSWIM8	0.07640732457775205	6.386261924674589	0.4569527725811753	0.6481672983502214	0.8428463590655592	-5.945855949165542	glomeruli
MRPL32	0.03741364699013087	6.060490662466501	0.19521097738882157	0.8454125240204472	0.937809379521797	-5.945906763808571	glomeruli
PER1	0.08867334547325123	6.304246121451669	0.4638413118021699	0.6432316857644063	0.8401051504096726	-5.945952668495812	glomeruli
SLC39A9	-0.06245881646750387	6.244620142743258	-0.3770575459997475	0.7065035136879358	0.8740893517059096	-5.94612823837182	glomeruli
NDUFAF8	-0.006575590346010572	6.0361483043637305	-0.0337938168960201	0.9730729844368032	0.9882356695976638	-5.94617749375288	glomeruli
USP47	0.04858007496189335	6.028522529242199	0.24910369275028227	0.8035188775650793	0.9177320392053093	-5.946282907048471	glomeruli
BLZF1	-0.033768250643571265	5.990501037003519	-0.18695943391825032	0.8518691097313841	0.9405084308158972	-5.946385000870909	glomeruli
PDE8A	0.08167832723589334	6.503911160061892	0.4928538499077436	0.6226198743397839	0.8273734515776289	-5.946477467057373	glomeruli
UBE2J1	0.1144965563270677	6.895212850124603	0.6766382275382777	0.49936433676696734	0.7494392911355089	-5.946503958401069	glomeruli
TNKS2	-0.08161342678213747	6.584477712773959	-0.5588755031524728	0.576829533085718	0.7998484939544711	-5.946757203830228	glomeruli
SZRD1	0.014778156583412335	6.013116312359666	0.0790557417412959	0.9370619703053875	0.9750683944612586	-5.946905366018879	glomeruli
NDUFB9	-0.09548080753205543	7.009134733172674	-0.6223494750739209	0.5343729377454621	0.7723683798949977	-5.947075783340971	glomeruli
SPPL2A	0.078953816976708	6.418655137482508	0.4378185662756001	0.6619582447810737	0.8497172146700067	-5.9470955048530705	glomeruli
CNOT11	0.04839518689063484	6.245558964806108	0.28475390947349094	0.776107347751121	0.9051877742786976	-5.947348091081728	glomeruli
ZBTB44	-0.052469029987258414	6.239574906290238	-0.29708564386145636	0.7666885488221492	0.9020046256384927	-5.947373910033994	glomeruli
SMCHD1	0.07168308234578101	5.939425238848235	0.3608380309007288	0.7185755571554648	0.8804237887482296	-5.947425972012909	glomeruli
RAPGEF1	-0.07040475436028511	6.221040376585305	-0.4172374878361571	0.6769218981688243	0.8585448478528542	-5.947462940098223	glomeruli
TTC19	0.0729516515842611	6.419944409591387	0.4073538327852403	0.6841542642949459	0.8621134659901629	-5.948033133607272	glomeruli
PSMA5	0.00614964167196863	5.987375292988678	0.030652424634860835	0.9755752274507621	0.9887843854155843	-5.948239246451952	glomeruli
KIAA1671	-0.053676223563960464	6.16009979555139	-0.2970414712357321	0.7667222262826536	0.9020046256384927	-5.94824802536966	glomeruli
C1QTNF1	-0.04380646991159455	5.810535116833487	-0.18791703418924646	0.8511192944699741	0.9405084308158972	-5.94833786972554	glomeruli
RBM12B	-0.022916931795649458	5.977593162897379	-0.12462897415733852	0.9009339781146222	0.9618221221840825	-5.948354891545816	glomeruli
FARP2	-0.04993663316879397	6.046558642813513	-0.28630380171185915	0.7749217072102927	0.9047519944003745	-5.948374278206505	glomeruli
NDUFAF4	0.011619472885703221	6.114449435283592	0.06577119898037277	0.9476212303443502	0.9780151038119909	-5.948374312119185	glomeruli
EIF4G1	-0.09346440028736082	6.811733360590345	-0.6169924207512466	0.5378939145571522	0.775153491965683	-5.9484206300018325	glomeruli
SAFB2	0.085635942297467807	6.706657402418452	0.5341694877431469	0.5937773196706899	0.8085821512299944	-5.948665580887738	glomeruli
GORASP1	-0.06868514503161846	6.261660039364876	-0.4099912451615903	0.6822214477874793	0.8615182821323313	-5.949023694638449	glomeruli
ASPSCR1	0.02704685275522273	6.094596425385249	0.13915522921507117	0.8894580169374814	0.9568209605073013	-5.949132118585181	glomeruli
SLC37A4	0.07323277585013532	6.442642049505569	0.38886183029106153	0.6977639930471222	0.8698629192288092	-5.94925115102652	glomeruli
ANAPC5	-0.06232183857925433	6.309197611235652	-0.37433066526033965	0.7085280139516743	0.8753380465575201	-5.9492874175281125	glomeruli
FCGRT	0.09824183856361089	6.969094822745292	0.6498887870741934	0.5164592715471301	0.7614015841038843	-5.949314209715015	glomeruli
SMIM10L1	-0.03232355458888483	6.06679214532907	-0.1788889638403032	0.8581936998635509	0.944007745085229	-5.949562547318007	glomeruli
ELOF1	-0.06512060387579689	6.369383723422023	-0.4241728070309738	0.6718647807855245	0.8559852651146282	-5.9496196853423875	glomeruli
MAN2A1	-0.0807309648799341	6.491182086647838	-0.47905212901058286	0.6323894243830235	0.8334612893609702	-5.95025321814976	glomeruli
PELI1	0.07144164229190976	6.1799637335096405	0.4114811988696295	0.6811304677246162	0.8608679035849062	-5.950277458957351	glomeruli
FGFR4	-0.06586345615886492	6.217275495552575	-0.3464199989280629	0.7293665912596345	0.884892304662286	-5.950345948938592	glomeruli
TXNDC9	-0.04863873154720815	6.275330046339516	-0.3012427780886643	0.7635211207793483	0.9013054501677816	-5.950958174716787	glomeruli
DHX36	-0.041231600216503725	6.130313649045695	-0.21494120520280646	0.8300173257151969	0.9290375805758585	-5.951231721168883	glomeruli
ILVBL	0.010040837785262581	6.241222536231682	0.05162072604077984	0.958878932218594	0.9830646496976819	-5.951316684110026	glomeruli
MAP2K4	0.011639951185812401	6.035555252826376	0.07058600303574	0.9437929992163938	0.9776087955318687	-5.951333176518648	glomeruli
MRPS16	0.06491184671848943	6.374694881371319	0.3925252281449167	0.6950598504931964	0.8685921683730322	-5.951365211894928	glomeruli
TMEM126B	0.08802934678142069	6.4812041072566045	0.48641195548928035	0.6271715849745967	0.830390508801745	-5.951389753780446	glomeruli
CDKN2AIPNL	0.0548281531189589	6.2680878475159805	0.30932345269447364	0.7573756804103747	0.8990250145780347	-5.951427360881233	glomeruli
CERT1	0.03282226291244304	6.106207148838455	0.1856980211838394	0.8528570203870626	0.9409671251448414	-5.951614195538972	glomeruli
LIFR	-0.10655400405659514	6.707338360916292	-0.6173621448245337	0.5376505334687907	0.775153491965683	-5.951646645992057	glomeruli
ZNF704	0.057166702980018795	6.220099614778676	0.29928386580265026	0.7650131737817893	0.9019859382383543	-5.951839273012507	glomeruli
PILRB	-0.076678534510329	6.532920966887717	-0.38767694205244285	0.6986394498705408	0.8701970442555935	-5.9519126611031075	glomeruli
SERGEF	0.042777185010911725	6.13034704472553	0.23306500028783145	0.8159331282193808	0.9225750623985991	-5.951979580831213	glomeruli
KLHL2	0.01800295691857645	5.972596906003303	0.09328944274295678	0.92576067461801	0.9710803394424063	-5.952029365006235	glomeruli
AKIP1	-0.039352719516270736	6.087204679551815	-0.23108833340088905	0.8174663992852995	0.9233558292445352	-5.95239686300124	glomeruli
DNAJB11	-0.028926991498264266	5.99837021942584	-0.1344900252592144	0.8931411754006991	0.9586157414800374	-5.952492846407388	glomeruli
ABHD16A	-0.12521626223722496	6.9547744194878245	-0.6457207360520386	0.5191502207084588	0.7626418439533077	-5.952527750155765	glomeruli
SPRED2	-0.0026623999019814134	5.997404894481514	-0.015075688481567059	0.9879858059194175	0.9953034767631055	-5.952553723170838	glomeruli
PEPD	-0.10199983833184754	6.654978352396434	-0.44652498450012945	0.6556684243711631	0.8466447282505825	-5.952716381699955	glomeruli
FBXL20	0.05531024153157192	6.224095115210987	0.2877219801437111	0.773837288188324	0.9044372871903273	-5.952761724185272	glomeruli
CNOT4	-0.047162519701048546	6.0735084410648135	-0.26561404763775737	0.7907915108685648	0.912461520128317	-5.953119165261399	glomeruli
ORMDL2	0.050084147118814294	6.174900713542449	0.2871252204223657	0.7742935502211497	0.9044372871903273	-5.95317187806372	glomeruli
SF3A1	-0.005647218924900126	5.917371802383068	-0.03124863729831241	0.9751003011471955	0.9886063916594962	-5.953441926192722	glomeruli
DNAL1	-0.04282803247780209	6.0345790358790525	-0.2282952453882953	0.8196341542911407	0.9245470982818382	-5.953544100633972	glomeruli
NENF	0.06492110400055728	6.391203372003886	0.40318062742246263	0.6872168369019804	0.8642268261300012	-5.953779402946515	glomeruli
APTX	-0.02294336152595604	5.967745868837848	-0.13290054884282038	0.8943965945475969	0.9589970570751377	-5.953888822726972	glomeruli
ATP11B	-0.027879464232822566	6.024685562847871	-0.14148101235879815	0.8876227131628204	0.9562026346452129	-5.953891580926588	glomeruli
CEBPG	0.07266066517559491	6.297932840799451	0.37731955238869413	0.7063091037813254	0.8740893517059096	-5.954129509860122	glomeruli
GLTP	-0.015527935471318971	6.10775131490455	-0.08225311093518851	0.9345221237311893	0.9750683944612586	-5.954232160386708	glomeruli
NDFIP1	-0.08079552527725709	6.476004044629977	-0.4863424080218457	0.6272208042698344	0.830390508801745	-5.954278251254599	glomeruli
PSMC6	-0.05731079670470671	6.193102918101983	-0.342225253657114	0.7325163835898447	0.8857680326346271	-5.954325798702476	glomeruli
ACSL3	-0.012964689462787508	6.015978595210188	-0.06629498031586932	0.9472047132941763	0.9780151038119909	-5.954436165447379	glomeruli
RAI14	-0.07887303263728675	6.179336716667389	-0.4300191319666853	0.6676133147801083	0.85317016956989	-5.9544491906630705	glomeruli
COPRS	0.040336615986362054	6.155805672339005	0.22865740178247448	0.8193530008995654	0.9243415336956735	-5.954466509690683	glomeruli
PRCC	0.05426623379319399	6.2494353242272815	0.3545166328163689	0.723299939607572	0.8825077455762317	-5.954468496136636	glomeruli
ZNF134	0.030478881979026675	6.077121452282357	0.15503915308644975	0.8769362065201761	0.9528364328780102	-5.954727574175714	glomeruli
STX2	-0.0802101146703931	6.312990172764758	-0.45004770372169406	0.6531304283111672	0.8459103484027927	-5.954778872720898	glomeruli
FIS1	-0.06751127113979243	6.284112112459642	-0.42906316585450555	0.6683077666925269	0.8533106102448189	-5.954861278594602	glomeruli
SLC48A1	0.0770333741370185	6.228945925638396	0.43352209742779396	0.665071073262868	0.8511633576663037	-5.95497167945462	glomeruli
RNF24	0.03369425887375179	6.056276937670068	0.15799196890190273	0.8746117241907769	0.9515684463692212	-5.95513134160391	glomeruli
ATG2B	0.009097783613264247	6.097254076647082	0.05609149153619384	0.9553211219734188	0.98195574120023	-5.955377261450172	glomeruli
PIAS1	-0.08079087271060709	6.390179888306548	-0.5111858842407818	0.6097465407675624	0.8193137224731496	-5.955377427879789	glomeruli
ITPRIP	0.0824554347687961	5.891580655435173	0.38086377740921845	0.7036811736277409	0.8728960215982511	-5.955421597995692	glomeruli
CCNT1	4.11403279327044e-4	5.977723520254779	0.002513692825337115	0.9979967010568309	0.99859418461364	-5.955552148445069	glomeruli
ZC3HAV1	0.007506029294879217	6.025387873076176	0.03996539528701656	0.9681578788099939	0.9862619651748264	-5.955643836371597	glomeruli
OSBPL10	0.04874661076095486	6.200427381477221	0.25309938404237925	0.8004337557723621	0.9164682070882023	-5.955704047107762	glomeruli
TAF2	0.04747272671383348	6.123852296411732	0.2576581313129944	0.7969177194064969	0.9149359959766834	-5.955727552309229	glomeruli
NOMO3	-0.10022180951880995	7.333668412471109	-0.7546709133138355	0.4512740140935596	0.7182103125868281	-5.955738369752534	glomeruli
CRYZL1	0.05410336683331879	6.14490234679085	0.299495039913546	0.7648522855534496	0.9019398480479657	-5.955884524965571	glomeruli
NECAP2	0.0726328425849679	6.282643961104263	0.43079637529505926	0.6670489053670554	0.8528949161542694	-5.9559604401504895	glomeruli
ARCN1	-0.02662909121879002	6.023503002727776	-0.14304965616210363	0.8863852191714359	0.9558690124209953	-5.955986300553792	glomeruli
ECE1	-0.09120409176392465	6.084986336845662	-0.43538618987976274	0.6637198041420616	0.8502532186939951	-5.955995838743635	glomeruli
FAM177A1	0.053562376469505894	6.084346723801968	0.29653939325082523	0.7671050445602016	0.9020046256384927	-5.9560227242976715	glomeruli
FOXJ3	-0.027744915043586855	6.053040913587957	-0.16294499442860597	0.8707151149796758	0.949575639807745	-5.956029435155255	glomeruli
ZNF451	-0.0033867369057706577	5.962661657514936	-0.0190923121521315	0.9847852074492901	0.9937064113593133	-5.956098348947837	glomeruli
MBOAT7	0.03008548363356419	5.979146339937216	0.1500718089408927	0.8808489451901973	0.9538130676413126	-5.956190701000916	glomeruli
UPF1	-1.1695780710864e-4	6.080569736497389	-6.654172410636481e-4	0.9994696921780222	0.9997687853527388	-5.956572637258162	glomeruli
TRAFD1	-0.07013587541785307	6.256472107181855	-0.38718919453925776	0.6989999403946603	0.8703217534489265	-5.956596319062791	glomeruli
ARFGAP2	0.013938069137197938	6.1390825445989945	0.0698704512358591	0.9443618510138726	0.9776087955318687	-5.956675262725296	glomeruli
MARCHF5	-0.009220842518242383	6.0663076048126845	-0.05079305389390108	0.9595376817234522	0.9833667728485211	-5.956889054096953	glomeruli
TTLL3	0.042925411710741705	6.3040317282523874	0.2142882144191812	0.8305258290838645	0.9290465172598302	-5.957236378797494	glomeruli
TXLNA	0.025819973834854938	6.074605509728835	0.15945479818177663	0.8734605744170651	0.9507328693107783	-5.9576607778609185	glomeruli
GMFG	0.10771595955464443	6.52385420617125	0.634407328905326	0.5264908847723815	0.7669451761326905	-5.9576735923452	glomeruli
MRPL36	-0.057765435124234585	6.193960529465097	-0.3213963578535049	0.7482229199548476	0.8942560053117863	-5.95767871801972	glomeruli
PLIN3	-0.025114571881168873	6.051979977815334	-0.13315708041934524	0.8941939596173627	0.9589324165375803	-5.957779969625348	glomeruli
MRPS34	-0.06425325888357464	6.363709120831107	-0.3877920549844552	0.6985543807447874	0.8701970442555935	-5.957997718153758	glomeruli
IFRD1	-0.06755051282581831	6.175823607682556	-0.2940790875506162	0.7689817742008634	0.9024426392659924	-5.958153110295655	glomeruli
RIOX2	-0.04427951517299504	6.203964947501698	-0.24913600594870638	0.8034939157132979	0.9177320392053093	-5.958191301107692	glomeruli
GGNBP2	0.06182336975126442	6.3079660236290005	0.39070313428698245	0.6964043460816964	0.8691403587439019	-5.958497933190422	glomeruli
CYC1	-0.049035397161797674	6.330446214175105	-0.2469135524568699	0.8052112236754734	0.9182888101139223	-5.958702509917161	glomeruli
DNTTIP2	-0.02494297189412732	5.997000448778286	-0.13004297865159342	0.8966542625763501	0.9600474965178255	-5.958728427066315	glomeruli
YME1L1	-0.09622760834275851	7.088057874023618	-0.6953111417477804	0.487612712935953	0.7436716061357945	-5.95880111514641	glomeruli
KMT5B	-0.00539984751119465	5.988796950404483	-0.029505096528008333	0.9764891812648373	0.9893143574180429	-5.958839308098003	glomeruli
